,split0_test_mse,split1_test_mse,split2_test_mse,mean_test_mse,std_test_mse,rank_test_mse,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased,param_lr_all
10,0.8874538509560675,0.8969723155423927,0.9024836942872003,0.8956366202618868,0.006208172519691186,7,0.9420476903830652,0.9470862239217677,0.9499914180071314,0.9463751107706547,0.0032817641167114347,7,0.7387377064177829,0.7450928689884487,0.7478435640787333,0.7438913798283217,0.0038132963069414045,1,0.5500229994455973,0.004205086812816816,0.12550036112467447,0.001700161325456996,"{'n_factors': 10, 'n_epochs': 20, 'biased': True, 'lr_all': 0.01}",10,20,True,0.01
11,1.1500101674883276,1.1595531491394244,1.1747362819087095,1.1614331995121538,0.010181556057743303,62,1.072385270081759,1.0768254961410528,1.0838525185230274,1.0776877615819465,0.004721021991854617,62,0.8265633191264089,0.8292482383026465,0.8355064703339168,0.8304393425876574,0.003746912991020379,61,0.5512908299763998,0.003934005434225706,0.12525137265523276,0.00117357141106859,"{'n_factors': 10, 'n_epochs': 20, 'biased': True, 'lr_all': 0.1}",10,20,True,0.1
12,2.031151335199369,2.094749067215472,1.9823929991631597,2.0360978005260004,0.04600233433544168,69,1.4251846670517365,1.4473247967251415,1.40797478640889,1.4268280833952562,0.016106550239594723,69,1.108634962880847,1.126736199685377,1.0905136052704558,1.10862825594556,0.014787813006531357,69,0.631242036819458,0.08742960079595619,0.12164823214213054,0.014314364545324402,"{'n_factors': 10, 'n_epochs': 20, 'biased': False, 'lr_all': 0.001}",10,20,False,0.001
13,0.9127630706502565,0.9174523042870413,0.9305395002555288,0.9202516250642755,0.007522300622734668,18,0.9553863462758176,0.9578373057503249,0.9646447533965697,0.9592894684742374,0.003916725506162779,18,0.750126578919391,0.7537342047091915,0.7605365321327725,0.754799105253785,0.004316039183758212,17,0.5472373167673746,0.0053828945437580855,0.11287172635396321,0.0003971266512723023,"{'n_factors': 10, 'n_epochs': 20, 'biased': False, 'lr_all': 0.005}",10,20,False,0.005
14,0.9044355116790097,0.9235025017606249,0.9211806735044459,0.9163728956480268,0.00849405963524344,15,0.9510181447685474,0.960990375477624,0.9597815759350905,0.957263365393754,0.0044435259705656,15,0.7452589694922126,0.7537057486590395,0.7531026090556745,0.7506891090689756,0.0038475755320835636,10,0.5478231112162272,0.016090382916012468,0.11262194315592448,0.002866578670552494,"{'n_factors': 10, 'n_epochs': 20, 'biased': False, 'lr_all': 0.01}",10,20,False,0.01
15,1.5421749829215112,1.5333763223766574,1.545079153878189,1.540210153058786,0.004975572568753775,65,1.2418433809951686,1.2382957330043003,1.2430121294171625,1.2410504144722105,0.002005441881600191,65,0.9665457141876371,0.9613049189289261,0.9669876351647849,0.9649460894271161,0.002581009555087235,65,0.6472628116607666,0.08234228633961474,0.10812608400980632,0.0021984940783745218,"{'n_factors': 10, 'n_epochs': 20, 'biased': False, 'lr_all': 0.1}",10,20,False,0.1
16,0.879386420429907,0.8925693021609237,0.8933720016378794,0.8884425747429034,0.006412047505447765,1,0.9377560559281433,0.9447588592656454,0.9451835809184793,0.942566165370756,0.0034056777845269523,1,0.7388447082555286,0.7466687717083443,0.7485619268203151,0.744691802261396,0.004206137603121028,2,2.7084681193033853,0.053965403433957275,0.12225206693013509,0.001461693505536553,"{'n_factors': 10, 'n_epochs': 100, 'biased': True, 'lr_all': 0.001}",10,100,True,0.001
17,0.9747215423017584,0.9725525135840793,0.9825978430198716,0.9766239663019031,0.0043159837561977015,40,0.9872798703011009,0.9861807712504231,0.991260734125927,0.9882404585591503,0.0021822852021449366,40,0.7655550839364936,0.766110484920679,0.7671386856534343,0.7662680848368689,0.0006560370414652493,28,2.6835556030273438,0.029380155110307858,0.12595740954081217,0.0016734279051375935,"{'n_factors': 10, 'n_epochs': 100, 'biased': True, 'lr_all': 0.005}",10,100,True,0.005
18,1.0302182890045832,1.0357776652614996,1.050387634654302,1.0387945296401284,0.008505948075464047,55,1.014996694085544,1.0177316273269195,1.0248842054858207,1.0192041756327612,0.0041686943845309,55,0.7819011074846813,0.7850691165703892,0.7909979849001254,0.7859894029850653,0.003770366029241027,45,2.7346341609954834,0.06241590497781525,0.12132732073465984,0.0011550831106430647,"{'n_factors': 10, 'n_epochs': 100, 'biased': True, 'lr_all': 0.01}",10,100,True,0.01
19,1.2063128098636662,1.2077588044795258,1.229075124823776,1.2143822463889895,0.01040619151056514,63,1.0983227257339558,1.0989808025982646,1.108636606297923,1.1019800448767143,0.0047145606904267275,63,0.8476262586629889,0.8459833770894203,0.8536085018736481,0.8490727125420191,0.0032766653386110413,63,2.68668270111084,0.01824496835583295,0.12603139877319336,0.002844818525029093,"{'n_factors': 10, 'n_epochs': 100, 'biased': True, 'lr_all': 0.1}",10,100,True,0.1
20,0.8992664001094356,0.9043992477111066,0.9166415208992157,0.9067690562399192,0.007288607547046153,12,0.9482965781386304,0.9509990787120177,0.9574139757175136,0.9522365441893873,0.003823630496323038,12,0.7427301226096324,0.7472659323389205,0.7530659175800196,0.7476873241761908,0.004230078228422318,8,2.657918850580851,0.016177690359430837,0.1118303934733073,0.0017234956399239838,"{'n_factors': 10, 'n_epochs': 100, 'biased': False, 'lr_all': 0.001}",10,100,False,0.001
21,0.9679801246622165,0.9836688211591745,0.9881989145427523,0.9799492867880478,0.008663181402225913,43,0.9838598094557052,0.9918007971156176,0.9940819455873607,0.9899141840528946,0.004381209757578585,43,0.760993941624992,0.7690452949041886,0.7712602276988473,0.7670998214093426,0.004411183346670884,31,2.712237993876139,0.0647611434975775,0.11168273289998372,0.006111765904846416,"{'n_factors': 10, 'n_epochs': 100, 'biased': False, 'lr_all': 0.005}",10,100,False,0.005
22,1.0379818680544646,1.037512646633323,1.051802567580092,1.0424323607559598,0.006628505318233411,56,1.0188139516390933,1.0185836473423884,1.0255742623428554,1.0209906204414458,0.003242487710338001,56,0.7834689238639885,0.7854616391248421,0.7897613067510351,0.786230623246622,0.002625772652504558,46,2.6897541681925454,0.031166637035040023,0.1204663912455241,0.008826135195698104,"{'n_factors': 10, 'n_epochs': 100, 'biased': False, 'lr_all': 0.01}",10,100,False,0.01
23,1.6066019608824729,1.571715500697343,1.5811597263156183,1.586492395965145,0.01473305354761643,66,1.2675180317780386,1.2536807810193722,1.2574417387360808,1.2595468505111638,0.005841860367425678,66,0.9875757474986755,0.9724778196197272,0.9795590782903904,0.979870881802931,0.006167645289860375,66,2.7419753869374595,0.0363309927501882,0.11051042874654134,0.0030511857177854275,"{'n_factors': 10, 'n_epochs': 100, 'biased': False, 'lr_all': 0.1}",10,100,False,0.1
24,0.9721449138580482,0.9862543633834254,0.9769736972343213,0.9784576581585984,0.005854954966856563,42,0.9859740939081758,0.9931034001469461,0.9884197980788938,0.9891657640446718,0.0029579385589873974,42,0.7878002851813022,0.7953066590141367,0.7932864235771847,0.7921311225908746,0.00317148254567613,54,0.9035987059275309,0.014900300881452408,0.12483493487040202,0.003356136300115127,"{'n_factors': 100, 'n_epochs': 10, 'biased': True, 'lr_all': 0.001}",100,10,True,0.001
25,0.8993801079068195,0.9113390325026375,0.9103842645972091,0.9070344683355555,0.00542646727426827,13,0.9483565299542254,0.9546407871564243,0.9541405895344821,0.9523793022150441,0.0028518499156462876,13,0.7493251585412762,0.7562386596847865,0.756829383509939,0.754131067245334,0.0034068369996429026,15,0.9564780394236246,0.056541808045323286,0.1325399080912272,0.008513309178774424,"{'n_factors': 100, 'n_epochs': 10, 'biased': True, 'lr_all': 0.005}",100,10,True,0.005
26,0.8839374286250187,0.8988070156581379,0.8997226898194209,0.8941557113675258,0.007235080807969608,5,0.940179466179207,0.9480543315961053,0.9485371314921841,0.9455903097558321,0.0038311177736132084,5,0.7400554971135409,0.7480459995471365,0.7500674892269652,0.7460563286292142,0.004322737503869264,6,0.9497392972310384,0.08736760241582339,0.12918496131896973,0.007078416587050687,"{'n_factors': 100, 'n_epochs': 10, 'biased': True, 'lr_all': 0.01}",100,10,True,0.01
27,1.008700754173574,1.0176705238837882,1.0204310950869713,1.0156007910481113,0.0050075323260358184,53,1.0043409551410187,1.0087965721015255,1.0101638951610632,1.0077671408012023,0.0024861555624192725,53,0.7869597166569763,0.7915354298650369,0.7932264735362898,0.7905738733527676,0.0026472002368315398,52,0.9264616966247559,0.02698983312420894,0.12438527743021648,0.00258917395992834,"{'n_factors': 100, 'n_epochs': 10, 'biased': True, 'lr_all': 0.1}",100,10,True,0.1
28,5.215865474959244,4.945788816814978,4.98681431691612,5.049489536230115,0.11883177929503738,71,2.283826936297767,2.2239129517170806,2.2331176227230216,2.2469525035792897,0.026343554977945112,71,1.9934040408346563,1.917787824674876,1.932045305412685,1.947745723640739,0.03280579609339903,71,0.9760135809580485,0.07226537023702975,0.11451554298400879,0.003226907072088432,"{'n_factors': 100, 'n_epochs': 10, 'biased': False, 'lr_all': 0.001}",100,10,False,0.001
29,1.0014315721472151,1.0024882053823627,1.015271268157327,1.0063970152289683,0.006289853852343869,52,1.0007155300819586,1.0012433297567394,1.0076067031125424,1.0031885209837468,0.0031315484047120114,52,0.7840559771049608,0.7863307884143078,0.7898320777982625,0.7867396144391771,0.0023757369163760348,47,0.8899432818094889,0.0009312019967330621,0.11551658312479655,0.005052551033989017,"{'n_factors': 100, 'n_epochs': 10, 'biased': False, 'lr_all': 0.005}",100,10,False,0.005
30,0.9329236436755752,0.9395608739666316,0.9473248712975821,0.9399364629799297,0.005885271989489035,28,0.965879725263749,0.9693094830685561,0.973306154967481,0.969498454433262,0.0030347704107150345,28,0.7607828336182653,0.7656650397517114,0.7672211357739248,0.7645563363813005,0.002742851440206339,26,0.9164835611979166,0.0185288768943776,0.110655943552653,0.003347932096749154,"{'n_factors': 100, 'n_epochs': 10, 'biased': False, 'lr_all': 0.01}",100,10,False,0.01
31,1.1391209917472813,1.1424835677211567,1.165915256967326,1.1491732721452548,0.011917697516211467,61,1.06729611249516,1.068870229598129,1.0797755586080497,1.071980633567113,0.005549180327389661,61,0.8444981364538133,0.8453592477188737,0.8539359080622364,0.8479310974116411,0.004260570491129884,62,0.9580459594726562,0.08628331211515472,0.11813871065775554,0.010253868753726594,"{'n_factors': 100, 'n_epochs': 10, 'biased': False, 'lr_all': 0.1}",100,10,False,0.1
32,0.9327729442993603,0.9461203506211502,0.937004791975644,0.9386326956320515,0.005569312741302273,27,0.9658017106525336,0.9726871802492054,0.9679900784489704,0.9688263231169031,0.0028725020162635633,27,0.7658609483264508,0.7739423584429277,0.7715887925769285,0.7704640331154357,0.0033937305188967678,32,1.8085148334503174,0.031469870597191384,0.12502439816792807,0.004023076716074778,"{'n_factors': 100, 'n_epochs': 20, 'biased': True, 'lr_all': 0.001}",100,20,True,0.001
33,0.887763466686204,0.8999876723687836,0.8976582610485047,0.8951364667011642,0.005299521122404191,6,0.9422120072925222,0.9486768007961318,0.947448289379692,0.9461123658227821,0.0028032014523289455,6,0.7412448137986001,0.7481738819178562,0.7489400155338389,0.746119570416765,0.003461134615906771,7,1.8379827340443928,0.05799084827296781,0.12591004371643066,0.0025639404152646692,"{'n_factors': 100, 'n_epochs': 20, 'biased': True, 'lr_all': 0.005}",100,20,True,0.005
34,0.9247743100405486,0.9260001420369652,0.9352338644799382,0.928669438852484,0.004668649261092026,23,0.9616518653029008,0.9622890116991699,0.9670749011736052,0.9636719260585586,0.0024202849154303,23,0.7532668360211786,0.7561366902895316,0.7611144699123469,0.7568393320743523,0.0032420794284723415,18,1.8342094421386719,0.08131678655755721,0.12219580014546712,0.0007823454513718201,"{'n_factors': 100, 'n_epochs': 20, 'biased': True, 'lr_all': 0.01}",100,20,True,0.01
35,0.9823107736822454,0.9973010907431519,0.9988246935099192,0.9928121859784388,0.007451625617215219,46,0.9911159234328977,0.9986496336269052,0.9994121739852478,0.9963925770150169,0.0037441217678554984,46,0.7772927783141763,0.785097035449712,0.785903059672779,0.7827642911455558,0.0038829119880149287,43,1.8335858186086018,0.04812727739532804,0.12528236707051596,0.0010894135375532714,"{'n_factors': 100, 'n_epochs': 20, 'biased': True, 'lr_all': 0.1}",100,20,True,0.1
36,1.6857623860203095,1.6857264217382588,1.7417799076389104,1.7044229051324928,0.026415393877507107,68,1.2983691254879366,1.2983552756230703,1.319765095628351,1.3054964989131193,0.010089423079678748,68,1.0049876544286276,1.0060414995486286,1.0200049109823752,1.0103446883198772,0.006844344322188869,67,1.8485891024271648,0.016862773589287085,0.11152036984761556,0.0013061032016817762,"{'n_factors': 100, 'n_epochs': 20, 'biased': False, 'lr_all': 0.001}",100,20,False,0.001
37,0.9292608663021497,0.9373928993657418,0.9484695882038798,0.9383744512905904,0.007872582482277027,26,0.9639817769554306,0.9681905284424868,0.973894033354697,0.9686887795842049,0.004061969750532941,26,0.7588673522000741,0.7640720142135128,0.7679031418186575,0.7636141694107481,0.003703024881128846,25,1.8914551734924316,0.0586813996830278,0.11060063044230144,0.002387266626895829,"{'n_factors': 100, 'n_epochs': 20, 'biased': False, 'lr_all': 0.005}",100,20,False,0.005
38,0.9570494259846731,0.958792199138257,0.9717742836529515,0.9625386362586271,0.006569231393926788,32,0.9782890298805732,0.9791793498324283,0.9857861247009675,0.9810848348046562,0.0033441254383406857,32,0.7702806420105295,0.771697727618499,0.7762434063530848,0.7727405919940379,0.002543529598876076,34,1.8687338829040527,0.0770981309825854,0.11207207043965657,0.002417934495150025,"{'n_factors': 100, 'n_epochs': 20, 'biased': False, 'lr_all': 0.01}",100,20,False,0.01
39,1.061394440486137,1.0773764823235257,1.091413450756362,1.0767281245220082,0.012263781914783563,59,1.0302399916942349,1.0379674765249274,1.0447073517288763,1.0376382733160128,0.005910860493337939,59,0.8141418151383866,0.8222716654065387,0.8260804579169486,0.8208313128206246,0.004979207401942602,60,1.8876811663309734,0.050322866423174434,0.11172286669413249,0.0028642928083103328,"{'n_factors': 100, 'n_epochs': 20, 'biased': False, 'lr_all': 0.1}",100,20,False,0.1
40,0.8848305631941352,0.8990335050051333,0.8960983500823135,0.8933208060938607,0.006121925186164482,4,0.940654327154314,0.9481737736328364,0.9466247144894927,0.9451509384255478,0.0032418647669547425,4,0.7402534825066123,0.748245358523583,0.7475401843299584,0.7453463417867178,0.003612684080297907,4,9.031099398930868,0.22376363107117803,0.12343692779541016,0.0011171314645885737,"{'n_factors': 100, 'n_epochs': 100, 'biased': True, 'lr_all': 0.001}",100,100,True,0.001
41,0.966864959776632,0.9733612575277549,0.9838181939039227,0.9746814704027699,0.0069838030885852635,39,0.9832929165699467,0.9865907244281972,0.9918760980606008,0.9872532463529149,0.0035352465827177106,39,0.7697202402205121,0.7742227167777914,0.7789489580504712,0.7742973050162583,0.0037679774194510217,35,9.315521717071533,0.2002870321070279,0.1252585252126058,0.0014971555670827185,"{'n_factors': 100, 'n_epochs': 100, 'biased': True, 'lr_all': 0.005}",100,100,True,0.005
42,0.9569046913926006,0.9688422470132675,0.9725941438501177,0.9661136940853287,0.006689468360270748,34,0.9782150537548482,0.9842978446655604,0.9862018778374525,0.982904925419287,0.003406122698083174,34,0.7675394546370395,0.7735154580285963,0.7754561486934529,0.7721703537863629,0.0033690246128089203,33,9.149290879567465,0.1342404914603092,0.12378883361816406,0.002840455400433626,"{'n_factors': 100, 'n_epochs': 100, 'biased': True, 'lr_all': 0.01}",100,100,True,0.01
43,0.9614517159969518,0.9779952294765915,0.9801622430594107,0.973203062844318,0.008356418750970547,37,0.9805364429723924,0.9889364132625471,0.9900314353895086,0.9865014305414826,0.004241507270549393,37,0.7694750772258936,0.778037523285709,0.7794739955377894,0.7756621986831306,0.004414084810973596,37,9.322034120559692,0.33844126489567566,0.12233988444010417,0.002544729066284273,"{'n_factors': 100, 'n_epochs': 100, 'biased': True, 'lr_all': 0.1}",100,100,True,0.1
44,0.9321217194181712,0.9359965928861064,0.9522625140082973,0.9401269421041917,0.008725737415940505,29,0.9654645096626655,0.9674691689589423,0.9758393894531504,0.9695910226915861,0.004493419641639222,29,0.7614610820005202,0.7630783833251046,0.7692565175281365,0.7645986609512537,0.003359130523586221,27,9.254379431406656,0.21999028035972462,0.10970226923624675,0.00023908159996143785,"{'n_factors': 100, 'n_epochs': 100, 'biased': False, 'lr_all': 0.001}",100,100,False,0.001
45,0.9954545477330764,1.0046888913162655,1.013962960516432,1.0047021331885913,0.00755603367956836,51,0.997724685338133,1.0023417038696263,1.00695727839687,1.0023412225348765,0.0037691903481448684,51,0.7857405141361966,0.7892383732923094,0.7930378282666692,0.789338905231725,0.002979964024708005,50,9.217752854029337,0.1994265368747962,0.10901395479838054,0.0010672755846183833,"{'n_factors': 100, 'n_epochs': 100, 'biased': False, 'lr_all': 0.005}",100,100,False,0.005
46,0.9827360438152721,0.9950966118417471,1.0057085619571497,0.9945137392047231,0.009387543264985703,47,0.9913304412834664,0.9975452931279597,1.0028502191041042,0.9972419845051768,0.00470781742422153,47,0.7811633953052936,0.7838900623511279,0.7888754510916317,0.7846429695826843,0.0031931283602339463,44,9.325981219609579,0.1449339330573035,0.11577479044596355,0.0022354646861293516,"{'n_factors': 100, 'n_epochs': 100, 'biased': False, 'lr_all': 0.01}",100,100,False,0.01
47,1.032444259042504,1.0427121702764233,1.0591103460326075,1.044755591783845,0.010981855563722243,57,1.0160926429428097,1.0211327877785648,1.0291308692448242,1.0221187666553995,0.005368299049966658,57,0.8029936803476713,0.8074705720589808,0.8141524415553181,0.80820556465399,0.004585095310413198,57,9.557670672734579,0.28891179708990755,0.11358443895975749,0.0027565400331662285,"{'n_factors': 100, 'n_epochs': 100, 'biased': False, 'lr_all': 0.1}",100,100,False,0.1
48,0.9837485961904107,0.9981309637678747,0.9867712341292944,0.9895502646958598,0.006191681648295093,44,0.9918410135653852,0.9990650448133368,0.9933635961365276,0.9947565515050832,0.003109330084539768,44,0.7930373794673733,0.7997547846168018,0.7967109716441366,0.7965010452427705,0.0027463836592733024,55,1.6312822500864665,0.010800231381819902,0.12725106875101724,0.0031820412813997195,"{'n_factors': 200, 'n_epochs': 10, 'biased': True, 'lr_all': 0.001}",200,10,True,0.001
49,0.9082831847021549,0.9240893951445245,0.919237693175227,0.9172034243406354,0.006611240902466116,16,0.9530389208747746,0.961295685595501,0.9587688424094866,0.9577011496265874,0.0034543225889069724,16,0.7532572347672838,0.7620387919486188,0.7607003587027501,0.7586654618062175,0.0038630334079927738,23,1.602392355600993,0.0031053886476336955,0.12871519724527994,0.003911052935308359,"{'n_factors': 200, 'n_epochs': 10, 'biased': True, 'lr_all': 0.005}",200,10,True,0.005
50,0.8969975968329937,0.9077331043838583,0.9077549750963237,0.9041618921043919,0.005065929637216974,9,0.9470995707067942,0.9527502843787864,0.9527617619826709,0.9508705390227505,0.0026664813848725276,9,0.7464944555373767,0.7521406247105971,0.7545177297285025,0.7510509366588254,0.0033648969497967066,11,1.6070390542348225,0.03955514724870422,0.13688007990519205,0.009453724875765979,"{'n_factors': 200, 'n_epochs': 10, 'biased': True, 'lr_all': 0.01}",200,10,True,0.01
51,0.9186850867582532,0.9267107622744741,0.9397103238966862,0.9283687243098045,0.008663208711356426,22,0.9584806136580193,0.9626581751974447,0.9693865709285879,0.9635084532613507,0.004492750129288817,22,0.7537311307184819,0.7587583346128455,0.7630604799559032,0.7585166484290768,0.00381252308906775,22,1.6556790669759114,0.041284926652893725,0.12536287307739258,0.0012610622557902393,"{'n_factors': 200, 'n_epochs': 10, 'biased': True, 'lr_all': 0.1}",200,10,True,0.1
52,4.451672455553938,4.349077104702318,4.391343756007074,4.397364438754444,0.042100181865403645,70,2.1098986837177605,2.085444102512057,2.095553329315929,2.096965371848582,0.01003334552287532,70,1.7928510270298306,1.7608206005510116,1.776504154882277,1.7767252608210395,0.013077301479557962,70,1.6663562456766765,0.04227543909011073,0.11336652437845866,0.0018854704946905533,"{'n_factors': 200, 'n_epochs': 10, 'biased': False, 'lr_all': 0.001}",200,10,False,0.001
53,1.030428700425151,1.031035610579411,1.0490613368411934,1.0368418826152517,0.008644010688283863,54,1.0151003400773497,1.0153992370390137,1.024236953463989,1.0182455101934507,0.004238347098927534,54,0.7981846357048321,0.800694544859591,0.8053141536313878,0.8013977780652702,0.0029527850325240675,56,1.7434126536051433,0.13480004141859742,0.11216290791829427,0.0028701578202542963,"{'n_factors': 200, 'n_epochs': 10, 'biased': False, 'lr_all': 0.005}",200,10,False,0.005
54,0.9602185796037942,0.9646986285689562,0.9719020070006753,0.9656064050578085,0.004812737443481475,33,0.979907434201718,0.9821907292216497,0.9858509050564772,0.9826496894932818,0.002448018906319337,33,0.7743571612052192,0.7769573282859781,0.7775547782576171,0.7762897559162715,0.001388147051538644,38,1.5947329998016357,0.020450199373164397,0.11444290479024251,0.002955318644631721,"{'n_factors': 200, 'n_epochs': 10, 'biased': False, 'lr_all': 0.01}",200,10,False,0.01
55,1.028478973886638,1.0409036286715632,1.0703052685407572,1.0465626236996528,0.017538108975775363,58,1.0141395238756046,1.0202468469304686,1.0345555898745882,1.0229806535602206,0.008556058739683433,58,0.8061890313462392,0.8070682024947173,0.8193192947052393,0.8108588428487319,0.005993200018314561,58,1.6739867528279622,0.07303410004243836,0.11145186424255371,0.0007822464045877688,"{'n_factors': 200, 'n_epochs': 10, 'biased': False, 'lr_all': 0.1}",200,10,False,0.1
56,0.9428437248533097,0.952663819926087,0.9481776066866049,0.9478950504886671,0.004014012565446269,31,0.9710014031160356,0.9760449886793574,0.9737441176646999,0.9735968364866977,0.0020616672286739935,31,0.7706394282444098,0.7763787003961852,0.7768868740850888,0.7746350009085613,0.0028329031999475246,36,3.322588841120402,0.029919215872825575,0.12520575523376465,0.0011544835366006422,"{'n_factors': 200, 'n_epochs': 20, 'biased': True, 'lr_all': 0.001}",200,20,True,0.001
57,0.9023216099205412,0.9105601712983646,0.9001971893558461,0.9043596568582507,0.004469382893679414,10,0.9499061058444362,0.9542327657853531,0.9487872202743068,0.950975363968032,0.002348187411512086,10,0.7489139932875442,0.7540390444807337,0.750882966384829,0.7512786680510356,0.002110919592607659,13,3.2889246940612793,0.10533852287360816,0.12751237551371256,0.002235384137217832,"{'n_factors': 200, 'n_epochs': 20, 'biased': True, 'lr_all': 0.005}",200,20,True,0.005
58,0.9161851458884422,0.9246866424361174,0.9334896492843966,0.9247871458696522,0.007064891372142632,19,0.9571756086990737,0.9616062824441807,0.9661726808828723,0.9616515240087088,0.003673178647937099,19,0.7526156751882342,0.7575443589014333,0.7620068799845396,0.7573889713580689,0.003835517422548702,19,3.2694881757100425,0.15388287694720482,0.13562544186909994,0.006629054652067407,"{'n_factors': 200, 'n_epochs': 20, 'biased': True, 'lr_all': 0.01}",200,20,True,0.01
